continent,total_cases
South America,110513
South America,110828
South America,111024
South America,111245
South America,111603
South America,111951
South America,112316
South America,112636
South America,112861
South America,113121
South America,113558
South America,113884
South America,114083
South America,114230
South America,114407
South America,114662
South America,114908
South America,115322
South America,115667
South America,116172
South America,116610
South America,116983
South America,117299
South America,117811
South America,118415
South America,118856
South America,119306
South America,119803
South America,120444
South America,121117
South America,121691
South America,122260
South America,122795
South America,123245
South America,123709
South America,124112
South America,124525
South America,124958
South America,125364
South America,125776
South America,126323
South America,126927
South America,127346
South America,127752
South America,128315
South America,128775
South America,129231
South America,129643
South America,130116
South America,130596
South America,131096
South America,131476
South America,131828
South America,132259
South America,132743
South America,133218
South America,133577
South America,133927
South America,134319
South America,134781
South America,135114
South America,135603
South America,136068
South America,136545
South America,136986
South America,137445
South America,137871
South America,138295
South America,138739
South America,139116
South America,139545
South America,139934
South America,140383
South America,140960
South America,141356
South America,141885
South America,142338
South America,142774
South America,143321
South America,143321
South America,144277
South America,144786
South America,145379
South America,145379
South America,146488
South America,147028
South America,147577
South America,148208
South America,149145
South America,150306
South America,151123
South America,151894
South America,152508
South America,153315
South America,154165
South America,154905
South America,155663
South America,156655
South America,157943
South America,159149
South America,160497
South America,161751
South America,162730
South America,164337
South America,166123
South America,167548
South America,169074
South America,170189
South America,171373
South America,172461
South America,173786
South America,174887
South America,175812
South America,176972
South America,178094
South America,179365
South America,180609
South America,181903
South America,183190
South America,184595
South America,185736
South America,186745
South America,188063
South America,189381
South America,190523
South America,191518
South America,192498
South America,193721
South America,194959
South America,196386
South America,197683
South America,198865
South America,200067
South America,200931
South America,201807
South America,202578
South America,204057
South America,205181
South America,206549
South America,207870
South America,209162
South America,210116
South America,210948
South America,211838
South America,212998
South America,212998
South America,215301
South America,216415
South America,217603
South America,218814
South America,219864
South America,221042
South America,222052
South America,223345
South America,224819
South America,226136
South America,227407
South America,228828
South America,230147
South America,231443
South America,232800
South America,234165
South America,235567
South America,236755
South America,238013
South America,239252
South America,240714
South America,242138
South America,243621
South America,245300
South America,246764
South America,247847
South America,248820
South America,250309
South America,251686
South America,252883
South America,254116
South America,255457
South America,256862
South America,258140
South America,259413
South America,260740
South America,262038
South America,263372
South America,263372
South America,265642
South America,266952
South America,268349
South America,269635
South America,269635
South America,270654
South America,272712
South America,274024
South America,275205
South America,276395
South America,277635
South America,278665
South America,279813
South America,280980
South America,281907
South America,282940
South America,283742
South America,283742
South America,285910
South America,286990
South America,288099
South America,289362
South America,290524
South America,291716
South America,292779
South America,293866
South America,293866
South America,295746
South America,296863
South America,296863
South America,298804
South America,299822
South America,300919
South America,301979
South America,302988
South America,303797
South America,304726
South America,305766
South America,306673
South America,307570
South America,308452
South America,309218
South America,309981
South America,310960
South America,312115
South America,312115
South America,312931
South America,314480
South America,314480
South America,316449
South America,317334
South America,318185
South America,319094
South America,319955
South America,319955
South America,320922
South America,322757
South America,322757
South America,324642
South America,324642
South America,326522
South America,327450
South America,328550
South America,329736
South America,329736
South America,332172
South America,333125
South America,334343
South America,334343
South America,335233
South America,337359
South America,337359
South America,338300
South America,339255
South America,340187
South America,342148
South America,342148
South America,344297
South America,345560
South America,346755
South America,346755
South America,347647
South America,348873
South America,349731
South America,350795
South America,353401
South America,353401
South America,354239
South America,356262
South America,356262
South America,358462
South America,358462
South America,359633
South America,362040
South America,362040
South America,363300
South America,366150
South America,367672
South America,368968
South America,368968
South America,370368
South America,373332
South America,373332
South America,376311
South America,377833
South America,379352
South America,380856
South America,382266
South America,383376
South America,384668
South America,384668
South America,385952
South America,388743
South America,390045
South America,390045
South America,392762
South America,394061
South America,395223
South America,396477
South America,396477
South America,397370
South America,399667
South America,400511
South America,401259
South America,401259
South America,402407
South America,403318
South America,404387
South America,406239
South America,407151
South America,407866
South America,408727
South America,409695
South America,410648
South America,411574
South America,412472
South America,413135
South America,414220
South America,414220
South America,416190
South America,416190
South America,417998
South America,418900
South America,419745
South America,420500
South America,420500
South America,422229
South America,422229
South America,423633
South America,424441
South America,425213
South America,426014
South America,426014
South America,426799
South America,428453
South America,429360
South America,430046
South America,430696
South America,431296
South America,431296
South America,432514
South America,433208
South America,433660
South America,434133
South America,434918
South America,434918
South America,435461
South America,435825
South America,436602
South America,437113
South America,437887
South America,438683
South America,438683
South America,439089
South America,439444
South America,439935
South America,440398
South America,440784
South America,441562
South America,441562
South America,441937
South America,442178
South America,442431
South America,442999
South America,442999
South America,443332
South America,443332
South America,443983
South America,443983
South America,444411
South America,444635
South America,444828
South America,444972
South America,445082
South America,445369
South America,445680
South America,445680
South America,446026
South America,446427
South America,447288
South America,447288
South America,447865
South America,449730
South America,449730
South America,452430
South America,452430
South America,455023
South America,456641
South America,456641
South America,461059
South America,463145
South America,465463
South America,467864
South America,469566
South America,469566
South America,471389
South America,475135
South America,477022
South America,479011
South America,481375
South America,484021
South America,485974
South America,485974
South America,487775
South America,491016
South America,492678
South America,494835
South America,496283
South America,496283
South America,497977
South America,499537
South America,501586
South America,501586
South America,503162
South America,504719
South America,505947
South America,506977
South America,508042
South America,508968
South America,509947
South America,510553
South America,510553
South America,511073
South America,511772
South America,512560
South America,512947
South America,513427
South America,514315
South America,514315
South America,515124
South America,515124
South America,515582
South America,515943
South America,516236
South America,516578
Asia,2
Asia,2
Asia,2
Asia,2
Asia,2
Asia,2
Asia,2
Asia,2
Asia,2
Asia,6
Asia,6
Asia,8
Asia,8
Asia,8
Asia,10
Asia,10
Asia,13
Asia,13
Asia,14
Asia,15
Asia,15
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,16
Asia,18
Asia,30
Asia,30
Asia,31
Asia,38
Asia,39
Asia,47
Asia,53
Asia,56
Asia,61
Asia,66
Asia,75
Asia,85
Asia,91
Asia,94
Asia,113
Asia,123
Asia,134
Asia,141
Asia,153
Asia,163
Asia,174
Asia,188
Asia,203
Asia,212
Asia,218
Asia,233
Asia,237
Asia,240
Asia,241
Asia,245
Asia,249
Asia,251
Asia,255
Asia,257
Asia,258
Asia,262
Asia,265
Asia,266
Asia,267
Asia,268
Asia,268
Asia,268
Asia,268
Asia,268
Asia,268
Asia,268
Asia,268
Asia,270
Asia,270
Asia,270
Asia,270
Asia,270
Asia,270
Asia,270
Asia,270
Asia,270
Asia,271
Asia,271
Asia,271
Asia,271
Asia,288
Asia,288
Asia,288
Asia,288
Asia,288
Asia,288
Asia,288
Asia,312
Asia,314
Asia,318
Asia,320
Asia,324
Asia,324
Asia,324
Asia,324
Asia,324
Asia,325
Asia,325
Asia,326
Asia,327
Asia,327
Asia,327
Asia,328
Asia,328
Asia,328
Asia,328
Asia,328
Asia,328
Asia,328
Asia,328
Asia,329
Asia,331
Asia,332
Asia,332
Asia,332
Asia,332
Asia,333
Asia,334
Asia,334
Asia,334
Asia,334
Asia,335
Asia,342
Asia,349
Asia,349
Asia,349
Asia,349
Asia,349
Asia,352
Asia,352
Asia,353
Asia,355
Asia,355
Asia,355
Asia,355
Asia,355
Asia,355
Asia,355
Asia,355
Asia,355
Asia,369
Asia,369
Asia,369
Asia,369
Asia,370
Asia,370
Asia,372
Asia,373
Asia,373
Asia,381
Asia,381
Asia,382
Asia,382
Asia,383
Asia,384
Asia,401
Asia,408
Asia,412
Asia,415
Asia,417
Asia,420
Asia,431
Asia,446
Asia,459
Asia,509
Asia,558
Asia,590
Asia,621
Asia,652
Asia,672
Asia,717
Asia,750
Asia,789
Asia,812
Asia,841
Asia,847
Asia,866
Asia,883
Asia,911
Asia,930
Asia,951
Asia,964
Asia,983
Asia,989
Asia,994
Asia,1007
Asia,1009
Asia,1014
Asia,1016
Asia,1022
Asia,1029
Asia,1034
Asia,1036
Asia,1038
Asia,1040
Asia,1040
Asia,1044
Asia,1044
Asia,1046
Asia,1046
Asia,1049
Asia,1049
Asia,1049
Asia,1049
Asia,1054
Asia,1059
Asia,1059
Asia,1060
Asia,1060
Asia,1063
Asia,1063
Asia,1063
Asia,1063
Asia,1066
Asia,1068
Asia,1068
Asia,1068
Asia,1068
Asia,1068
Asia,1069
Asia,1069
Asia,1069
Asia,1069
Asia,1074
Asia,1077
Asia,1094
Asia,1094
Asia,1095
Asia,1096
Asia,1096
Asia,1096
Asia,1097
Asia,1098
Asia,1099
Asia,1100
Asia,1105
Asia,1107
Asia,1109
Asia,1110
Asia,1113
Asia,1122
Asia,1124
Asia,1124
Asia,1126
Asia,1134
Asia,1140
Asia,1141
Asia,1144
Asia,1148
Asia,1148
Asia,1160
Asia,1168
Asia,1169
Asia,1172
Asia,1173
Asia,1177
Asia,1177
Asia,1180
Asia,1180
Asia,1192
Asia,1202
Asia,1203
Asia,1207
Asia,1212
Asia,1213
Asia,1213
Asia,1215
Asia,1226
Asia,1252
Asia,1253
Asia,1256
Asia,1265
Asia,1281
Asia,1283
Asia,1288
Asia,1300
Asia,1304
Asia,1305
Asia,1306
Asia,1307
Asia,1312
Asia,1316
Asia,1321
Asia,1331
Asia,1339
Asia,1341
Asia,1343
Asia,1347
Asia,1351
Asia,1358
Asia,1361
Asia,1361
Asia,1365
Asia,1366
Asia,1367
Asia,1377
Asia,1381
Asia,1385
Asia,1391
Asia,1395
Asia,1397
Asia,1402
Asia,1405
Asia,1405
Asia,1407
Asia,1410
Asia,1411
Asia,1413
Asia,1414
Asia,1420
Asia,1421
Asia,1432
Asia,1439
Asia,1440
Asia,1441
Asia,1451
Asia,1454
Asia,1456
Asia,1465
Asia,1474
Asia,1482
Asia,1494
Asia,1497
Asia,1504
Asia,1505
Asia,1509
Asia,1512
Asia,1513
Asia,1514
Asia,1515
Asia,1520
Asia,1521
Asia,1531
Asia,1536
Asia,1537
Asia,1537
Asia,1539
Asia,1540
Asia,1544
Asia,1546
Asia,1548
Asia,1548
Asia,1548
Asia,1549
Asia,1551
Asia,1553
Asia,1651
Asia,1657
Asia,1767
Asia,1817
Asia,1850
Asia,1882
Asia,1948
Asia,1957
Asia,1976
Asia,1985
Asia,2001
Asia,2050
Asia,2064
Asia,2091
Asia,2140
Asia,2142
Asia,2195
Asia,2228
Asia,2269
Asia,2311
Asia,2329
Asia,2347
Asia,2362
Asia,2368
Asia,2383
Asia,2392
Asia,2403
Asia,2412
Asia,2421
Asia,2426
Asia,2432
Asia,2448
Asia,2448
Asia,2475
Asia,2482
Asia,2488
Asia,2494
Asia,2501
Asia,2512
Asia,2524
Asia,2526
Asia,2529
Asia,2533
Asia,2550
Asia,2553
Asia,2554
Asia,2557
Asia,2560
Asia,2567
Asia,2570
Asia,2571
Asia,2572
Asia,2572
Asia,2575
Asia,2575
Asia,2576
Asia,2579
Asia,2586
Asia,2586
Asia,2591
Asia,2594
Asia,2594
Asia,2603
Asia,2617
Asia,2620
Asia,2626
Asia,2631
Asia,2637
Asia,2648
Asia,2659
Asia,2668
Asia,2683
Asia,2692
Asia,2693
Asia,2705
Asia,2714
Asia,2733
Asia,2758
Asia,2772
Asia,2781
Asia,2785
Asia,2791
Asia,2800
Asia,2812
Asia,2824
Asia,2830
Asia,2833
Asia,2843
Asia,2852
Asia,2857
Asia,2865
Asia,2910
Asia,2928
Asia,2942
Asia,2962
Asia,2985
Asia,2995
Asia,3030
Asia,3090
Asia,3137
Asia,3245
Asia,3412
Asia,3489
Asia,3571
Asia,3658
Asia,3740
Asia,3816
Asia,4112
Asia,4212
Asia,4359
Asia,4512
Asia,4720
Asia,4809
Asia,4941
Asia,5119
Asia,5275
Asia,5404
Asia,5931
Asia,6086
Asia,6356
Asia,6396
Asia,6908
Asia,7107
Asia,7432
Asia,7625
Asia,7870
Asia,8063
Asia,8364
Asia,8580
Asia,8791
Asia,9027
Asia,9222
Asia,9635
Asia,9835
Asia,10048
Asia,10337
Asia,10630
Asia,10881
Asia,11304
Asia,11794
Asia,12150
Asia,12508
Asia,12978
Asia,13258
Asia,13530
Asia,13782
Asia,13989
Asia,14323
Asia,14537
Asia,15325
Asia,15740
Asia,16136
Asia,16507
Asia,17052
Asia,17727
Asia,18121
Asia,19310
Asia,20261
Asia,21312
Asia,22341
Asia,23385
Asia,24810
Asia,26608
Asia,28470
Asia,30478
Asia,32665
Asia,35409
Asia,38239
Asia,42288
Asia,46292
Asia,51002
Asia,55845
Asia,60180
Asia,65607
Asia,71144
Asia,78269
Asia,86957
Asia,94913
Asia,101173
Asia,106347
Asia,117121
Asia,123640
Asia,133405
Asia,141122
Asia,150060
Asia,157507
Asia,157507
Asia,174461
Asia,181756
Asia,189066
Asia,193381
Asia,205656
Asia,215560
Asia,224894
Asia,232937
Asia,241543
Asia,246568
Asia,255748
Asia,265464
Asia,275044
Asia,283696
Asia,293301
Asia,302101
Asia,312611
Asia,323268
Asia,336707
Asia,348059
Asia,358456
Asia,369267
Asia,381363
Asia,392938
Asia,410366
Asia,422469
Asia,435265
Asia,449489
Asia,462096
Asia,473530
Asia,486727
Asia,501649
Asia,511170
Asia,524307
Asia,536788
Asia,550996
Asia,563676
Asia,576096
Asia,589417
Asia,601349
Asia,613375
Asia,624547
Asia,635055
Asia,645640
Asia,656129
Asia,667650
Asia,677023
Asia,687063
Asia,695744
Asia,707436
Asia,718963
Asia,728435
Asia,736972
Asia,746678
Asia,756689
Asia,766051
Asia,770640
Asia,779398
Asia,790755
Asia,797712
Asia,803202
Asia,808578
Asia,813961
Asia,818324
Asia,822687
Asia,826837
Asia,831643
Asia,836134
Asia,839662
Asia,843281
Asia,846230
Asia,849691
Asia,853842
Asia,857639
Asia,860860
Asia,864053
Asia,867221
Asia,870255
Asia,873901
Asia,877537
Asia,881522
Asia,884895
Asia,888940
Asia,892579
Asia,896174
Asia,900585
Asia,905477
Asia,910376
Asia,915603
Asia,921122
Asia,926720
Asia,932357
Asia,939463
Asia,946043
Asia,953547
Asia,961038
Asia,968684
Asia,976672
Asia,984805
Asia,992735
Asia,1000897
Asia,1009879
Asia,1018346
Asia,1026522
Asia,1035138
Asia,1045397
Asia,1055246
Asia,1065469
Asia,1075094
Asia,1084625
Asia,1094514
Asia,1104835
Asia,1143967
Asia,1155778
Asia,1168228
Asia,1181337
Asia,1197404
Asia,1210340
Asia,1224110
Asia,1238082
Asia,1252590
Asia,1266288
Asia,1280780
Asia,1294778
Asia,1309092
Asia,1323683
Asia,1337523
Asia,1352122
Asia,1367433
Asia,1382272
Asia,1398413
Asia,1413051
Asia,1428428
Asia,1443648
Asia,1459175
Asia,1493237
Asia,1508473
Asia,1524368
Asia,1540478
Asia,1555455
Asia,1571780
Asia,1588335
Asia,1604712
Asia,1620869
Asia,1636455
Asia,1651673
Asia,1666545
Asia,1680985
Asia,1694874
Asia,1714742
Asia,1731257
Asia,1746092
Asia,1763040
Asia,1778976
Asia,1800704
Asia,1817721
Asia,1843563
Asia,1859841
Asia,1876394
Asia,1899575
Asia,1914393
Asia,1930428
Asia,1958719
Asia,1975444
Asia,1991484
Asia,2007862
Asia,2023546
Asia,2023546
Asia,2062128
Asia,2078087
Asia,2094802
Asia,2110737
Asia,2126444
Asia,2141422
Asia,2155784
Asia,2171527
Asia,2187481
Asia,2203208
Asia,2218137
Asia,2233287
Asia,2263053
Asia,2275727
Asia,2286750
Asia,2295494
Asia,2304095
Asia,2315689
Asia,2327859
Asia,2341971
Asia,2358786
Asia,2380695
Asia,2404651
Asia,2430683
Asia,2457170
Asia,2484481
Asia,2510860
Asia,2540273
Asia,2572087
Asia,2606824
Asia,2643024
Asia,2685463
Asia,2740293
Asia,2787493
Asia,2834373
Asia,2890522
Asia,2972378
Asia,3041506
Asia,3120301
Asia,3219177
Asia,3321005
Asia,3443485
Asia,3557629
Asia,3709481
Asia,3885631
Asia,4059262
Asia,4232520
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,1
Oceania,2
Oceania,2
Oceania,2
Oceania,2
Oceania,2
Oceania,2
Oceania,2
Oceania,2
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,3
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,4
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,5
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,9
Oceania,10
Oceania,37
Oceania,74
Oceania,90
Oceania,134
Oceania,154
Oceania,155
Oceania,176
Oceania,187
Oceania,195
Oceania,242
Oceania,270
Oceania,285
Oceania,300
Oceania,311
Oceania,317
Oceania,327
Oceania,338
Oceania,350
Oceania,361
Oceania,367
Oceania,376
Oceania,383
Oceania,394
Oceania,401
Oceania,412
Oceania,418
Oceania,419
Oceania,425
Oceania,425
Oceania,429
Oceania,431
Oceania,432
Oceania,438
Oceania,439
Oceania,441
Oceania,441
Oceania,446
Oceania,446
Oceania,446
Oceania,446
Oceania,447
Oceania,447
Oceania,447
Oceania,447
Oceania,448
Oceania,449
Oceania,449
Oceania,449
Oceania,449
Oceania,449
Oceania,451
Oceania,452
Oceania,452
Oceania,453
Oceania,453
Oceania,453
Oceania,453
Oceania,453
Oceania,453
Oceania,453
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Oceania,454
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,1
Asia,6
Asia,6
Asia,7
Asia,10
Asia,10
Asia,12
Asia,21
Asia,25
Asia,25
Asia,34
Asia,34
Asia,51
Asia,56
Asia,65
Asia,70
Asia,85
Asia,106
Asia,122
Asia,128
Asia,130
Asia,167
Asia,180
Asia,193
Asia,205
Asia,212
Asia,222
Asia,233
Asia,249
Asia,255
Asia,278
Asia,283
Asia,310
Asia,323
Asia,354
Asia,399
Asia,419
Asia,453
Asia,469
Asia,482
Asia,484
Asia,496
Asia,524
Asia,560
Asia,591
Asia,632
Asia,705
Asia,728
Asia,844
Asia,885
Asia,902
Asia,909
Asia,919
Asia,922
Asia,941
Asia,967
Asia,992
Asia,1015
Asia,1076
Asia,1089
Asia,1103
Asia,1118
Asia,1128
Asia,1158
Asia,1190
Asia,1221
Asia,1240
Asia,1248
Asia,1265
Asia,1290
Asia,1297
Asia,1318
Asia,1356
Asia,1380
Asia,1389
Asia,1465
Asia,1498
Asia,1516
Asia,1526
Asia,1552
Asia,1576
Asia,1581
Asia,1606
Asia,1619
Asia,1629
Asia,1640
Asia,1654
Asia,1674
Asia,1674
Asia,1681
Asia,1691
Asia,1703
Asia,1711
Asia,1726
Asia,1728
Asia,1730
Asia,1734
Asia,1734
Asia,1760
Asia,1763
Asia,1768
Asia,1796
Asia,1797
Asia,1804
Asia,1832
Asia,1831
Asia,1841
Asia,1847
Asia,1858
Asia,1858
Asia,1869
Asia,1869
Asia,1889
Asia,1892
Asia,1899
Asia,1906
Asia,1907
Asia,1911
Asia,1916
Asia,1924
Asia,1930
Asia,1933
Asia,1943
Asia,1946
Asia,1953
Asia,1958
Asia,1962
Asia,1976
Asia,1979
Asia,1983
Asia,1983
Asia,1987
Asia,1989
Asia,1994
Asia,1999
Asia,2003
Asia,2007
Asia,2009
Asia,2011
Asia,2013
Asia,2016
Asia,2019
Asia,2022
Asia,2024
Asia,2026
Asia,2026
Asia,2028
Asia,2028
Asia,2029
Asia,2029
Asia,2029
Asia,2030
Asia,2030
Asia,2031
Asia,2031
Asia,2034
Asia,2039
Asia,2040
Asia,2041
Asia,2041
Asia,2041
Asia,2047
Asia,2049
Asia,2050
Asia,2051
Asia,2051
Asia,2052
Asia,2052
Asia,2053
Asia,2053
Asia,2053
Asia,2055
Asia,2055
Asia,2056
Asia,2056
Asia,2057
Asia,2057
Asia,2057
Asia,2060
Asia,2060
Asia,2060
Asia,2060
Asia,2060
Asia,2061
Asia,2062
Asia,2062
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2063
Asia,2068
Asia,2068
Asia,2068
Asia,2068
Asia,2068
Asia,2068
Asia,2068
Asia,2068
Asia,2069
Asia,2069
Asia,2069
Asia,2072
Asia,2073
Asia,2073
Asia,2074
Asia,2074
Asia,2074
Asia,2077
Asia,2077
Asia,2077
Asia,2077
Asia,2077
Asia,2077
Asia,2077
Asia,2078
Asia,2078
Asia,2079
Asia,2079
Asia,2081
Asia,2082
Asia,2083
Asia,2083
Asia,2084
Asia,2085
Asia,2085
Asia,2087
Asia,2087
Asia,2087
Asia,2087
Asia,2087
Asia,2087
Asia,2087
Asia,2092
Asia,2092
Asia,2092
Asia,2094
Asia,2096
Asia,2096
Asia,2097
Asia,2099
Asia,2101
Asia,2101
Asia,2101
Asia,2101
Asia,2101
Asia,2102
Asia,2104
Asia,2104
Asia,2104
Asia,2104
Asia,2105
Asia,2107
Asia,2109
Asia,2110
Asia,2111
Asia,2112
Asia,2112
Asia,2113
Asia,2115
Asia,2115
Asia,2115
Asia,2118
Asia,2118
Asia,2118
Asia,2118
Asia,2119
Asia,2120
Asia,2120
Asia,2120
Asia,2120
Asia,2121
Asia,2122
Asia,2122
Asia,2122
Asia,2122
Asia,2124
Asia,2127
Asia,2127
Asia,2131
Asia,2131
Asia,2133
Asia,2134
Asia,2136
Asia,2136
Asia,2145
Asia,2145
Asia,2148
Asia,2151
Asia,2154
Asia,2157
Asia,2157
Asia,2165
Asia,2176
Asia,2187
Asia,2221
Asia,2255
Asia,2267
Asia,2269
Asia,2285
Asia,2310
Asia,2342
Asia,2363
Asia,2375
Asia,2411
Asia,2444
Asia,2473
Asia,2545
Asia,2586
Asia,2627
Asia,2667
Asia,2729
Asia,2771
Asia,2836
Asia,2908
Asia,2969
Asia,3037
Asia,3126
Asia,3217
Asia,3278
Asia,3418
Asia,3516
Asia,3612
Asia,3703
Asia,3816
Asia,3900
Asia,3969
Asia,4033
Asia,4115
Asia,4247
Asia,4357
Asia,4531
Asia,4620
Asia,4697
Asia,4798
Asia,4881
Asia,4975
Asia,5047
Asia,5133
Asia,5233
Asia,5276
Asia,5357
Asia,5446
Asia,5507
Asia,5582
